保單號,人員代號1,公司代號1,公司代號2,人員代號2
0691D000152,007544,06,06,008036
0091D002444,X00224,00,00,049008
0091D000000,X00224,00,00,049008
0291D000293,070149,02,02,939756
0091D000920,X00224,00,00,939756
0091D001310,X00224,00,00,939756
0091D003676,X00224,00,00,939756
0091D002312,X00224,00,00,049008
0691D000071,009105,06,06,049010
0091D000911,X00224,00,00,939756
0091D003744,X01007,00,00,049008
0091D000170,X00224,00,00,049008
0091D001447,X00224,00,00,939756
0191D000146,060925,01,01,049008
0091D002160,X00224,00,00,049008
0091D002254,X00224,00,00,049008
0091D002590,X00224,00,00,939756
0291D001009,070149,02,02,939756
0591D000162,X00457,05,05,981540
0091D000115,X00224,00,00,049008
0091D002060,X00224,00,00,049008
0591D000323,X00457,05,05,039268
0391D000011,050326,03,03,049008
0091D001465,X00224,00,00,939756
0291D000559,070149,02,02,939756
0091D000228,X00224,00,00,049008
0191D000411,060925,01,01,060283
0091D003117,X00224,00,00,049008
0091D001123,X00224,00,00,939756
0091D000281,X00224,00,00,049008
0091D000530,X00224,00,00,939756
0091D002950,X00224,00,00,049008
0091D000886,X00224,00,00,939756
0091D003225,X00224,00,00,939756
0191D000469,060925,01,01,060283
0091D001011,X00224,00,00,049008
0191D000380,060925,01,01,049008
0091D002307,X00224,00,00,049008
0091D000377,X00224,00,00,049008
0291D000167,070149,02,02,939756
0091D001062,X00224,00,00,939756
0091D002366,X00224,00,00,049008
0091D002847,X00224,00,00,049008
0291D000366,070149,02,02,939756
0091D000738,X00224,00,00,939756
0091D001241,X00224,00,00,939756
0091D001205,X00224,00,00,939756
0091D003907,X01007,00,00,049010
0091D002377,X00224,00,00,049008
0091D003811,X01007,00,00,939756
0091D000971,X00224,00,00,939756
0091D000061,X00224,00,00,049008
0091D003262,X00224,00,00,039268
0091D001456,X00224,00,00,939756
0291D000314,070149,02,02,939756
0091D000001,X00224,00,00,049008
0091D003174,X00224,00,00,039268
0691D000144,009105,06,06,049010
0291D000665,070149,02,02,939756
0091D002707,X00224,00,00,049008
0691D000108,007544,06,06,049010
0091D002428,X00224,00,00,049008
0091D002835,X00224,00,00,049008
0091D003118,X00224,00,00,049008
0691D000342,009571,06,06,039365
0091D000875,X00224,00,00,939756
0091D001467,X00224,00,00,939756
0291D000351,070149,02,02,939756
0091D003698,X00224,00,00,939756
0091D000244,X00224,00,00,049008
0091D003315,X01007,00,00,039268
0091D000108,X00224,00,00,049008
0091D003971,X01007,00,00,039268
0091D001066,X00224,00,00,939756
0091D002254,X00224,00,00,049008
0291D000618,070149,02,02,939756
0891D000045,070629,08,08,070629
0091D003707,X00224,00,00,939756
0091D000799,X00224,00,00,939756
0091D003824,X01007,00,00,049008
0591D000382,X00457,05,05,039268
0391D000125,050326,03,03,049008
0091D003744,X01007,00,00,049008
0091D002316,X00224,00,00,049008
0291D000440,070149,02,02,939756
0091D003837,X01007,00,00,049008
0091D003274,X01007,00,00,002895
0091D000402,X00224,00,00,049008
0091D003895,X01007,00,00,049010
0091D001526,X00224,00,00,939756
0091D003770,X01007,00,00,939756
0291D000501,070149,02,02,939756
0091D003958,X01007,00,00,039268
0091D003958,X01007,00,00,039268
0091D000372,X00224,00,00,049008
0091D000115,X00224,00,00,049008
0091D001449,X00224,00,00,939756
0091D001716,X00224,00,00,939756
0091D001407,X00224,00,00,939756
0091D003502,X01007,00,00,049010
0091D001315,X00224,00,00,939756
0291D000976,070149,02,02,939756
0091D002270,X00224,00,00,049008
0291D000823,070149,02,02,939756
0591D000368,X00457,05,05,039268
0091D001268,X00224,00,00,939756
0091D002870,X00224,00,00,049008
0091D001495,X00224,00,00,939756
0091D001539,X00224,00,00,939756
0291D000611,070149,02,02,939756
0091D000420,X00224,00,00,049008
0091D003219,X00224,00,00,939756
0091D001421,X00224,00,00,939756
0091D001141,X00224,00,00,939756
0091D000303,X00224,00,00,049008
0691D000249,009105,06,06,049010
0191D000441,060925,01,01,094072
0091D000550,X00224,00,00,939756
0191D000356,060925,01,01,094072
0891D000053,070629,08,08,070629
0091D002527,X00224,00,00,939756
0091D001325,X00224,00,00,939756
0091D001737,X00224,00,00,939756
0091D001493,X00224,00,00,939756
0891D000103,070629,08,08,992258
0091D004255,X01007,00,00,039268
0091D001647,X00224,00,00,939756
0091D002950,X00224,00,00,049008
0091D001408,X00224,00,00,939756
0091D000697,X00224,00,00,939756
0091D001179,X00224,00,00,939756
0091D002520,X00224,00,00,939756
0091D000204,X00224,00,00,049008
0391D000041,050326,03,03,049008
0291D000587,070149,02,02,939756
0091D001581,X00224,00,00,939756
0291D000137,070149,02,02,939756
0091D001203,X00224,00,00,939756
0091D001923,X00224,00,00,049008
0391D000039,050326,03,03,049008
0091D003828,X01007,00,00,049008
0191D000083,060925,01,01,060364
0091D000627,X00224,00,00,939756
0291D000935,070149,02,02,939756
0091D001762,X00224,00,00,939756
0091D000847,X00224,00,00,939756
0091D001333,X00224,00,00,939756
0091D001969,X00224,00,00,049008
0191D000161,060925,01,01,049008
0291D000575,070149,02,02,939756
0091D000447,X00224,00,00,049008
0091D002026,X00224,00,00,049008
0091D002254,X00224,00,00,049008
0091D002808,X00224,00,00,049008
0191D000102,060925,01,01,049008
0191D000204,060925,01,01,049008
0091D000799,X00224,00,00,939756
0291D000071,070220,02,02,100056
0091D002617,X00224,00,00,002895
0291D001013,070149,02,02,939756
0591D000282,X00457,05,05,981540
0191D000596,060925,01,01,096172
0091D000738,X00224,00,00,939756
0091D000032,X00224,00,00,049008
0291D000819,070149,02,02,939756
0091D002712,X00224,00,00,049008
0091D003203,X01007,00,00,039268
0091D002157,X00224,00,00,049008
0091D003779,X01007,00,00,049008
0291D000746,070149,02,02,070149
0091D002429,X00224,00,00,049008
0091D003835,X01007,00,00,049008
0091D003027,X00224,00,00,049008
0091D002379,X00224,00,00,049008
0091D003525,X01007,00,00,049010
0091D003480,X00224,00,00,939756
0091D000825,X00224,00,00,939756
0591D000173,X00457,05,05,981540
0091D002274,X00224,00,00,049008
0291D000923,070149,02,02,939756
0091D000398,X00224,00,00,049008
0091D001681,X00224,00,00,939756
0091D001018,X00224,00,00,049008
0091D002835,X00224,00,00,049008
0191D000490,060925,01,01,094072
0091D004105,X01007,00,00,039268
0091D001454,X00224,00,00,939756
0291D000506,070149,02,02,939756
0091D002695,X00224,00,00,939756
0091D001808,X00224,00,00,049008
0091D003079,X00224,00,00,049008
0091D002178,X00224,00,00,049008
0291D000961,070149,02,02,939756
0091D002705,X00224,00,00,049008
0291D000173,070149,02,02,939756
0091D000591,X00224,00,00,939756
0091D004103,X01007,00,00,039268
0091D002377,X00224,00,00,049008
0291D000188,070104,02,02,939756
0191D000568,060925,01,01,060364
0091D000636,X00224,00,00,939756
0591D000442,X00457,05,05,981540
0191D000525,060925,01,01,060364
0091D004201,X01007,00,00,039268
0291D000845,070149,02,02,939756
0291D000185,070149,02,02,100111
0091D000476,X00224,00,00,049008
0691D000370,007544,06,06,007935
0091D002342,X00224,00,00,049008
0591D000084,X00457,05,05,004570
0391D000039,050326,03,03,049008
0291D000861,070149,02,02,939756
0691D000057,009105,06,06,049010
0091D002858,X00224,00,00,049008
0091D001933,X00224,00,00,049008
0091D001259,X00224,00,00,939756
0091D001506,X00224,00,00,939756
0691D000180,009105,06,06,049010
0091D003913,X01007,00,00,939756
0091D001698,X00224,00,00,939756
0091D000824,X00224,00,00,939756
0091D003883,X01007,00,00,049010
0091D002658,X00224,00,00,939756
0091D002556,X00224,00,00,939756
0091D001494,X00224,00,00,939756
0091D000575,X00224,00,00,939756
0391D000125,050326,03,03,049008
0091D001257,X00224,00,00,939756
0591D000193,X00457,05,05,981540
0091D003222,X00224,00,00,939756
0091D001910,X00224,00,00,939756
0091D003076,X00224,00,00,049008
0291D000730,070149,02,02,939756
0091D000963,X00224,00,00,939756
0091D001106,X00224,00,00,939756
0091D002111,X00224,00,00,049008
0091D003714,X00224,00,00,939756
0291D000354,070149,02,02,100111
0091D003875,X01007,00,00,049010
0091D003574,X01007,00,00,049010
0091D001263,X00224,00,00,939756
0091D000191,X00224,00,00,049008
0291D000962,070149,02,02,939756
0091D004015,X01007,00,00,039268
0091D000996,X00224,00,00,939756
0591D000322,X00457,05,05,039268
0191D000285,060925,01,01,049008
0191D000314,060925,01,01,049008
0091D000093,X00224,00,00,049008
0091D003302,X01007,00,00,039268
0291D000923,070149,02,02,939756
0591D000273,X00457,05,05,981540
0191D000543,060925,01,01,049008
0091D000739,X00224,00,00,939756
0091D003626,X01007,00,00,049010
0091D002223,X00224,00,00,049008
0091D002813,X00224,00,00,049008
0091D003012,X00224,00,00,049008
0091D000506,X00224,00,00,939756
0191D000115,060925,01,01,049008
0091D001617,X00224,00,00,939756
0091D004200,X01007,00,00,039268
0291D000890,070149,02,02,005576
0091D000467,X00224,00,00,049008
0091D000872,X00224,00,00,939756
0191D000377,060925,01,01,049008
0191D000478,060925,01,01,096172
0091D003784,X01007,00,00,939756
0091D003535,X00224,00,00,939756
0091D003314,X01007,00,00,039268
0091D004167,X01007,00,00,039268
0091D003167,X00224,00,00,039268
0091D001655,X00224,00,00,939756
0291D000982,070149,02,02,005576
0091D003649,X00224,00,00,939756
0091D003236,X01007,00,00,049008
0091D003731,X01007,00,00,049008
0091D000576,X00224,00,00,939756
0091D003260,X00224,00,00,039268
0291D000789,070149,02,02,939756
0091D001590,X00224,00,00,939756
0291D000168,070149,02,02,939756
0091D001646,X00224,00,00,939756
0091D002982,X00224,00,00,049008
0091D000109,X00224,00,00,049008
0091D001843,X00224,00,00,049008
0091D002840,X00224,00,00,049008
0091D002005,X00224,00,00,049008
0691D000342,009571,06,06,039365
0091D001540,X00224,00,00,939756
0091D002669,X00224,00,00,939756
0091D000916,X00224,00,00,939756
0591D000036,004570,05,05,004570
0091D001730,X00224,00,00,939756
0091D003323,X01007,00,00,039268
0091D001208,X00224,00,00,939756
0091D003629,X00224,00,00,939756
0091D003388,X01007,00,00,039268
0091D001540,X00224,00,00,939756
0091D002432,X00224,00,00,049008
0291D000201,070149,02,02,939756
0091D004031,X01007,00,00,049010
0091D004236,X01007,00,00,049010
0091D003928,X01007,00,00,039268
0091D003862,X01007,00,00,049010
0091D000186,X00224,00,00,049008
0191D000452,060925,01,01,060364
0091D000659,X00224,00,00,939756
0091D000535,X00224,00,00,939756
0291D000261,070149,02,02,939756
0091D001141,X00224,00,00,939756
0691D000081,009105,06,06,049010
0591D000212,X00457,05,05,981540
0091D000193,X00224,00,00,049008
0291D000893,070149,02,02,071170
0091D001029,X00224,00,00,939756
0091D000389,X00224,00,00,049008
0091D003779,X01007,00,00,049008
0091D001336,X00224,00,00,939756
0291D000935,070149,02,02,939756
0091D001840,X00224,00,00,049008
0091D000516,X00224,00,00,939756
0091D000944,X00224,00,00,939756
0091D001251,X00224,00,00,939756
0091D003398,X01007,00,00,039268
0291D000686,070149,02,02,939756
0091D002080,X00224,00,00,049008
0091D003749,X01007,00,00,049008
0091D000555,X00224,00,00,939756
0191D000138,060925,01,01,049008
0091D001974,X00224,00,00,049008
0091D001736,X00224,00,00,939756
0091D000111,X00224,00,00,049008
0091D000982,X00224,00,00,939756
0091D002123,X00224,00,00,049008
0091D000364,X00224,00,00,049008
0591D000206,X00457,05,05,981540
0091D000680,X00224,00,00,939756
0191D000145,060925,01,01,049008
0191D000102,060925,01,01,049008
0291D000215,070149,02,02,939756
0091D003490,X01007,00,00,049010
0891D000044,070629,08,08,070629
0291D000473,070149,02,02,939756
0291D000323,070149,02,02,939756
0291D000312,070149,02,02,100056
0291D000632,070149,02,02,939756
0291D000268,070149,02,02,939756
0691D000327,007544,06,06,008036
0091D001616,X00224,00,00,939756
0091D002058,X00224,00,00,049008
0091D003071,X00224,00,00,049008
0091D003173,X00224,00,00,039268
0091D000204,X00224,00,00,049008
0091D003303,X01007,00,00,039268
0591D000222,X00457,05,05,981540
0091D002254,X00224,00,00,049008
0691D000281,009105,06,06,009245
0291D000970,070149,02,02,939756
0091D002162,X00224,00,00,049008
0291D000539,070149,02,02,070921
0291D000690,070149,02,02,939756
0391D000127,050326,03,03,049008
0091D000765,X00224,00,00,939756
0091D004100,X01007,00,00,049010
0091D003684,X00224,00,00,939756
0091D002461,X00224,00,00,049008
0091D001705,X00224,00,00,939756
0291D000878,070149,02,02,005576
0691D000311,009105,06,06,003549
0191D000561,060925,01,01,060895
0091D003951,X01007,00,00,039268
0091D000946,X00224,00,00,939756
0091D001740,X00224,00,00,939756
0891D000030,070629,08,08,070629
0191D000180,060925,01,01,061051
0091D000534,X00224,00,00,939756
0591D000389,X00457,05,05,039268
0191D000035,060925,01,01,063037
0291D000231,070149,02,02,939756
0091D002733,X00224,00,00,939756
0191D000068,060925,01,01,005339
0091D000190,X00224,00,00,049008
0091D002480,X00224,00,00,939756
0191D000351,060925,01,01,061051
0591D000135,X00457,05,05,981540
0091D001051,X00224,00,00,939756
0091D001221,X00224,00,00,939756
0291D000455,070149,02,02,939756
0091D004053,X01007,00,00,049010
0091D000519,X00224,00,00,939756
0191D000466,060925,01,01,005339
0091D000963,X00224,00,00,939756
0091D001160,X00224,00,00,939756
0091D000592,X00224,00,00,939756
0091D001857,X00224,00,00,049008
0691D000120,008907,06,06,049010
0591D000352,X00457,05,05,039268
0291D000588,070149,02,02,939756
0091D002408,X00224,00,00,049008
0091D000624,X00224,00,00,939756
0091D003707,X00224,00,00,939756
0691D000234,009105,06,06,049010
0591D000061,X00457,05,05,981540
0091D002669,X00224,00,00,939756
0191D000081,060925,01,01,060364
0091D003116,X00224,00,00,049008
0091D003914,X01007,00,00,939756
0091D000936,X00224,00,00,939756
0191D000077,060925,01,01,060364
0091D003960,X01007,00,00,039268
0191D000511,060925,01,01,060593
0091D000680,X00224,00,00,939756
0091D002943,X00224,00,00,049008
0091D002388,X00224,00,00,049008
0091D001759,X00224,00,00,939756
0891D000015,070629,08,08,070629
0291D000404,070149,02,02,939756
0091D002238,X00224,00,00,049008
0091D003409,X01007,00,00,039268
0291D001042,070149,02,02,939756
0091D004061,X01007,00,00,049010
0091D003603,X00224,00,00,939756
0191D000344,060925,01,01,049008
0091D003832,X01007,00,00,049008
0391D000036,050326,03,03,049008
0091D001900,X00224,00,00,049008
0091D000641,X00224,00,00,939756
0091D002490,X00224,00,00,939756
0091D001870,X00224,00,00,049008
0091D000525,X00224,00,00,939756
0091D004080,X01007,00,00,049010
0891D000051,070629,08,08,070629
0391D000084,050326,03,03,049008
0091D001905,X00224,00,00,009725
0291D000176,070149,02,02,939756
0791D000001,082457,07,07,084034
0091D000400,X00224,00,00,049008
0291D000611,070149,02,02,939756
0091D000838,X00224,00,00,939756
0091D000261,X00224,00,00,049008
0091D002728,X00224,00,00,049008
0091D000837,X00224,00,00,939756
0091D000378,X00224,00,00,049008
0091D003206,X00224,00,00,939756
0091D000747,X00224,00,00,939756
0091D002642,X00224,00,00,104132
0691D000008,007544,06,06,049010
0091D002420,X00224,00,00,049008
0291D000649,070149,02,02,939756
0091D001300,X00224,00,00,939756
0591D000274,X00457,05,05,981540
0191D000229,060925,01,01,049008
0291D000839,070149,02,02,939756
0291D001032,070149,02,02,939756
0091D001231,X00224,00,00,939756
0091D002808,X00224,00,00,049008
0291D000403,070149,02,02,939756
0091D004028,X01007,00,00,005592
0091D001888,X00224,00,00,049008
0091D001343,X00224,00,00,939756
0291D000180,070149,02,02,939756
0091D003343,X00224,00,00,939756
0091D003784,X01007,00,00,939756
0191D000100,060925,01,01,049008
0091D000304,X00224,00,00,049008
0591D000214,X00457,05,05,981540
0091D001506,X00224,00,00,939756
0091D003971,X01007,00,00,039268
0091D001870,X00224,00,00,049008
0291D000137,070149,02,02,939756
0091D001979,X00224,00,00,049008
0191D000149,060925,01,01,049008
0091D001719,X00224,00,00,939756
0191D000535,060925,01,01,060291
0091D001495,X00224,00,00,939756
0091D001661,X00224,00,00,939756
0291D000610,070149,02,02,939756
0191D000133,060925,01,01,049008
0691D000277,009105,06,06,007935
0591D000290,X00457,05,05,039268
0291D000596,070149,02,02,939756
0091D002545,X00224,00,00,939756
0291D000740,070149,02,02,939756
0091D001902,X00224,00,00,002895
0091D002992,X00224,00,00,049008
0091D002148,X00224,00,00,049008
0091D002594,X00224,00,00,008389
0091D000397,X00224,00,00,049008
0091D003835,X01007,00,00,049008
0091D000392,X00224,00,00,049008
0091D003462,X00224,00,00,939756
